fit_id,validation,holdout_year,model_id,orchard_id,threshold,spec,inner_MAE_days,training_years,fit_season_ids,selection_mode
main_P1_P1-D2_LOYO_2022,LOYO,2022,P1-D2,hongming,122.7,"{""kind"": ""cold_degree_day"", ""model_id"": ""P1-D2"", ""temperature"": 22}",19.66666667,2023;2024;2025;2026,hongming_2023;hongming_2024,nested_training_year_cv
main_P1_P1-D2_LOYO_2022,LOYO,2022,P1-D2,luhong,52.05,"{""kind"": ""cold_degree_day"", ""model_id"": ""P1-D2"", ""temperature"": 22}",19.66666667,2023;2024;2025;2026,luhong_2023;luhong_2024;luhong_2025;luhong_2026,nested_training_year_cv
main_P1_P1-H1_LOYO_2022,LOYO,2022,P1-H1,bannei,1050,"{""kind"": ""cold_count_hour"", ""model_id"": ""P1-H1"", ""temperature"": 22}",10,2023;2024;2025;2026,bannei_2023;bannei_2024;bannei_2026,nested_training_year_cv
main_P1_P1-H1_LOYO_2022,LOYO,2022,P1-H1,hongming,1055.5,"{""kind"": ""cold_count_hour"", ""model_id"": ""P1-H1"", ""temperature"": 22}",10,2023;2024;2025;2026,hongming_2023;hongming_2024,nested_training_year_cv
main_P1_P1-H1_LOYO_2022,LOYO,2022,P1-H1,luhong,563.5,"{""kind"": ""cold_count_hour"", ""model_id"": ""P1-H1"", ""temperature"": 22}",10,2023;2024;2025;2026,luhong_2023;luhong_2024;luhong_2025;luhong_2026,nested_training_year_cv
main_P1_P1-H2_LOYO_2022,LOYO,2022,P1-H2,bannei,2621.1,"{""kind"": ""cold_degree_hour"", ""model_id"": ""P1-H2"", ""temperature"": 22}",16.44444444,2023;2024;2025;2026,bannei_2023;bannei_2024;bannei_2026,nested_training_year_cv
main_P1_P1-H2_LOYO_2022,LOYO,2022,P1-H2,hongming,3379.3,"{""kind"": ""cold_degree_hour"", ""model_id"": ""P1-H2"", ""temperature"": 22}",16.44444444,2023;2024;2025;2026,hongming_2023;hongming_2024,nested_training_year_cv
main_P1_P1-H2_LOYO_2022,LOYO,2022,P1-H2,luhong,1362.9,"{""kind"": ""cold_degree_hour"", ""model_id"": ""P1-H2"", ""temperature"": 22}",16.44444444,2023;2024;2025;2026,luhong_2023;luhong_2024;luhong_2025;luhong_2026,nested_training_year_cv
main_P1_P1-H3_LOYO_2022,LOYO,2022,P1-H3,bannei,556.0153846,"{""kind"": ""triangular_hour"", ""lower"": 5, ""model_id"": ""P1-H3"", ""optimum"": 12, ""upper"": 25}",8.555555556,2023;2024;2025;2026,bannei_2023;bannei_2024;bannei_2026,nested_training_year_cv
main_P1_P1-H3_LOYO_2022,LOYO,2022,P1-H3,hongming,586.1115385,"{""kind"": ""triangular_hour"", ""lower"": 5, ""model_id"": ""P1-H3"", ""optimum"": 12, ""upper"": 25}",8.555555556,2023;2024;2025;2026,hongming_2023;hongming_2024,nested_training_year_cv
main_P1_P1-H3_LOYO_2022,LOYO,2022,P1-H3,luhong,315.1615385,"{""kind"": ""triangular_hour"", ""lower"": 5, ""model_id"": ""P1-H3"", ""optimum"": 12, ""upper"": 25}",8.555555556,2023;2024;2025;2026,luhong_2023;luhong_2024;luhong_2025;luhong_2026,nested_training_year_cv
main_P1_P1-B0_LOYO_2023,LOYO,2023,P1-B0,bannei,117,"{""kind"": ""duration"", ""model_id"": ""P1-B0""}",7.888888889,2022;2024;2025;2026,bannei_2022;bannei_2024;bannei_2026,nested_training_year_cv
main_P1_P1-B0_LOYO_2023,LOYO,2023,P1-B0,hongming,122,"{""kind"": ""duration"", ""model_id"": ""P1-B0""}",7.888888889,2022;2024;2025;2026,hongming_2022;hongming_2024,nested_training_year_cv
main_P1_P1-B0_LOYO_2023,LOYO,2023,P1-B0,luhong,131,"{""kind"": ""duration"", ""model_id"": ""P1-B0""}",7.888888889,2022;2024;2025;2026,luhong_2022;luhong_2024;luhong_2025;luhong_2026,nested_training_year_cv
main_P1_P1-B1_LOYO_2023,LOYO,2023,P1-B1,bannei,19,"{""kind"": ""calendar"", ""model_id"": ""P1-B1""}",14.22222222,2022;2024;2025;2026,bannei_2022;bannei_2024;bannei_2026,nested_training_year_cv
main_P1_P1-B1_LOYO_2023,LOYO,2023,P1-B1,hongming,14,"{""kind"": ""calendar"", ""model_id"": ""P1-B1""}",14.22222222,2022;2024;2025;2026,hongming_2022;hongming_2024,nested_training_year_cv
main_P1_P1-B1_LOYO_2023,LOYO,2023,P1-B1,luhong,8.5,"{""kind"": ""calendar"", ""model_id"": ""P1-B1""}",14.22222222,2022;2024;2025;2026,luhong_2022;luhong_2024;luhong_2025;luhong_2026,nested_training_year_cv
main_P1_P1-D1_LOYO_2023,LOYO,2023,P1-D1,bannei,59,"{""kind"": ""cold_count_day"", ""model_id"": ""P1-D1"", ""temperature"": 22, ""variable"": ""tmin_c""}",7.111111111,2022;2024;2025;2026,bannei_2022;bannei_2024;bannei_2026,nested_training_year_cv
main_P1_P1-D1_LOYO_2023,LOYO,2023,P1-D1,hongming,63,"{""kind"": ""cold_count_day"", ""model_id"": ""P1-D1"", ""temperature"": 22, ""variable"": ""tmin_c""}",7.111111111,2022;2024;2025;2026,hongming_2022;hongming_2024,nested_training_year_cv
main_P1_P1-D1_LOYO_2023,LOYO,2023,P1-D1,luhong,41.5,"{""kind"": ""cold_count_day"", ""model_id"": ""P1-D1"", ""temperature"": 22, ""variable"": ""tmin_c""}",7.111111111,2022;2024;2025;2026,luhong_2022;luhong_2024;luhong_2025;luhong_2026,nested_training_year_cv
main_P1_P1-D2_LOYO_2023,LOYO,2023,P1-D2,bannei,102.3,"{""kind"": ""cold_degree_day"", ""model_id"": ""P1-D2"", ""temperature"": 22}",10.22222222,2022;2024;2025;2026,bannei_2022;bannei_2024;bannei_2026,nested_training_year_cv
main_P1_P1-D2_LOYO_2023,LOYO,2023,P1-D2,hongming,92.7,"{""kind"": ""cold_degree_day"", ""model_id"": ""P1-D2"", ""temperature"": 22}",10.22222222,2022;2024;2025;2026,hongming_2022;hongming_2024,nested_training_year_cv
main_P1_P1-D2_LOYO_2023,LOYO,2023,P1-D2,luhong,33.4,"{""kind"": ""cold_degree_day"", ""model_id"": ""P1-D2"", ""temperature"": 22}",10.22222222,2022;2024;2025;2026,luhong_2022;luhong_2024;luhong_2025;luhong_2026,nested_training_year_cv
main_P1_P1-H1_LOYO_2023,LOYO,2023,P1-H1,bannei,395,"{""kind"": ""cold_count_hour"", ""model_id"": ""P1-H1"", ""temperature"": 20}",8,2022;2024;2025;2026,bannei_2022;bannei_2024;bannei_2026,nested_training_year_cv
main_P1_P1-H1_LOYO_2023,LOYO,2023,P1-H1,hongming,536,"{""kind"": ""cold_count_hour"", ""model_id"": ""P1-H1"", ""temperature"": 20}",8,2022;2024;2025;2026,hongming_2022;hongming_2024,nested_training_year_cv
main_P1_P1-H1_LOYO_2023,LOYO,2023,P1-H1,luhong,184.5,"{""kind"": ""cold_count_hour"", ""model_id"": ""P1-H1"", ""temperature"": 20}",8,2022;2024;2025;2026,luhong_2022;luhong_2024;luhong_2025;luhong_2026,nested_training_year_cv
main_P1_P1-H2_LOYO_2023,LOYO,2023,P1-H2,bannei,2515.5,"{""kind"": ""cold_degree_hour"", ""model_id"": ""P1-H2"", ""temperature"": 22}",7.888888889,2022;2024;2025;2026,bannei_2022;bannei_2024;bannei_2026,nested_training_year_cv
main_P1_P1-H2_LOYO_2023,LOYO,2023,P1-H2,hongming,2759.25,"{""kind"": ""cold_degree_hour"", ""model_id"": ""P1-H2"", ""temperature"": 22}",7.888888889,2022;2024;2025;2026,hongming_2022;hongming_2024,nested_training_year_cv
main_P1_P1-H2_LOYO_2023,LOYO,2023,P1-H2,luhong,980.9,"{""kind"": ""cold_degree_hour"", ""model_id"": ""P1-H2"", ""temperature"": 22}",7.888888889,2022;2024;2025;2026,luhong_2022;luhong_2024;luhong_2025;luhong_2026,nested_training_year_cv
main_P1_P1-H3_LOYO_2023,LOYO,2023,P1-H3,bannei,713.18,"{""kind"": ""triangular_hour"", ""lower"": 5, ""model_id"": ""P1-H3"", ""optimum"": 15, ""upper"": 25}",6.444444444,2022;2024;2025;2026,bannei_2022;bannei_2024;bannei_2026,nested_training_year_cv
main_P1_P1-H3_LOYO_2023,LOYO,2023,P1-H3,hongming,661.705,"{""kind"": ""triangular_hour"", ""lower"": 5, ""model_id"": ""P1-H3"", ""optimum"": 15, ""upper"": 25}",6.444444444,2022;2024;2025;2026,hongming_2022;hongming_2024,nested_training_year_cv
main_P1_P1-H3_LOYO_2023,LOYO,2023,P1-H3,luhong,386.145,"{""kind"": ""triangular_hour"", ""lower"": 5, ""model_id"": ""P1-H3"", ""optimum"": 15, ""upper"": 25}",6.444444444,2022;2024;2025;2026,luhong_2022;luhong_2024;luhong_2025;luhong_2026,nested_training_year_cv
main_P1_P1-B0_LOYO_2024,LOYO,2024,P1-B0,bannei,117,"{""kind"": ""duration"", ""model_id"": ""P1-B0""}",3.111111111,2022;2023;2025;2026,bannei_2022;bannei_2023;bannei_2026,nested_training_year_cv
main_P1_P1-B0_LOYO_2024,LOYO,2024,P1-B0,hongming,117,"{""kind"": ""duration"", ""model_id"": ""P1-B0""}",3.111111111,2022;2023;2025;2026,hongming_2022;hongming_2023,nested_training_year_cv
main_P1_P1-B0_LOYO_2024,LOYO,2024,P1-B0,luhong,128.5,"{""kind"": ""duration"", ""model_id"": ""P1-B0""}",3.111111111,2022;2023;2025;2026,luhong_2022;luhong_2023;luhong_2025;luhong_2026,nested_training_year_cv
main_P1_P1-B1_LOYO_2024,LOYO,2024,P1-B1,bannei,19,"{""kind"": ""calendar"", ""model_id"": ""P1-B1""}",6.111111111,2022;2023;2025;2026,bannei_2022;bannei_2023;bannei_2026,nested_training_year_cv
main_P1_P1-B1_LOYO_2024,LOYO,2024,P1-B1,hongming,9,"{""kind"": ""calendar"", ""model_id"": ""P1-B1""}",6.111111111,2022;2023;2025;2026,hongming_2022;hongming_2023,nested_training_year_cv
main_P1_P1-B1_LOYO_2024,LOYO,2024,P1-B1,luhong,2,"{""kind"": ""calendar"", ""model_id"": ""P1-B1""}",6.111111111,2022;2023;2025;2026,luhong_2022;luhong_2023;luhong_2025;luhong_2026,nested_training_year_cv
main_P1_P1-D1_LOYO_2024,LOYO,2024,P1-D1,bannei,53,"{""kind"": ""cold_count_day"", ""model_id"": ""P1-D1"", ""temperature"": 22, ""variable"": ""tmin_c""}",7.555555556,2022;2023;2025;2026,bannei_2022;bannei_2023;bannei_2026,nested_training_year_cv
main_P1_P1-D1_LOYO_2024,LOYO,2024,P1-D1,hongming,61,"{""kind"": ""cold_count_day"", ""model_id"": ""P1-D1"", ""temperature"": 22, ""variable"": ""tmin_c""}",7.555555556,2022;2023;2025;2026,hongming_2022;hongming_2023,nested_training_year_cv
main_P1_P1-D1_LOYO_2024,LOYO,2024,P1-D1,luhong,39.5,"{""kind"": ""cold_count_day"", ""model_id"": ""P1-D1"", ""temperature"": 22, ""variable"": ""tmin_c""}",7.555555556,2022;2023;2025;2026,luhong_2022;luhong_2023;luhong_2025;luhong_2026,nested_training_year_cv
main_P1_P1-D2_LOYO_2024,LOYO,2024,P1-D2,bannei,103,"{""kind"": ""cold_degree_day"", ""model_id"": ""P1-D2"", ""temperature"": 22}",24,2022;2023;2025;2026,bannei_2022;bannei_2023;bannei_2026,nested_training_year_cv
main_P1_P1-D2_LOYO_2024,LOYO,2024,P1-D2,hongming,116.7,"{""kind"": ""cold_degree_day"", ""model_id"": ""P1-D2"", ""temperature"": 22}",24,2022;2023;2025;2026,hongming_2022;hongming_2023,nested_training_year_cv
main_P1_P1-D2_LOYO_2024,LOYO,2024,P1-D2,luhong,50.85,"{""kind"": ""cold_degree_day"", ""model_id"": ""P1-D2"", ""temperature"": 22}",24,2022;2023;2025;2026,luhong_2022;luhong_2023;luhong_2025;luhong_2026,nested_training_year_cv
main_P1_P1-H1_LOYO_2024,LOYO,2024,P1-H1,bannei,1194,"{""kind"": ""cold_count_hour"", ""model_id"": ""P1-H1"", ""temperature"": 22}",8.444444444,2022;2023;2025;2026,bannei_2022;bannei_2023;bannei_2026,nested_training_year_cv
main_P1_P1-H1_LOYO_2024,LOYO,2024,P1-H1,hongming,1029.5,"{""kind"": ""cold_count_hour"", ""model_id"": ""P1-H1"", ""temperature"": 22}",8.444444444,2022;2023;2025;2026,hongming_2022;hongming_2023,nested_training_year_cv
main_P1_P1-H1_LOYO_2024,LOYO,2024,P1-H1,luhong,647.5,"{""kind"": ""cold_count_hour"", ""model_id"": ""P1-H1"", ""temperature"": 22}",8.444444444,2022;2023;2025;2026,luhong_2022;luhong_2023;luhong_2025;luhong_2026,nested_training_year_cv
main_P1_P1-H2_LOYO_2024,LOYO,2024,P1-H2,bannei,2515.5,"{""kind"": ""cold_degree_hour"", ""model_id"": ""P1-H2"", ""temperature"": 22}",21.66666667,2022;2023;2025;2026,bannei_2022;bannei_2023;bannei_2026,nested_training_year_cv
main_P1_P1-H2_LOYO_2024,LOYO,2024,P1-H2,hongming,3045.55,"{""kind"": ""cold_degree_hour"", ""model_id"": ""P1-H2"", ""temperature"": 22}",21.66666667,2022;2023;2025;2026,hongming_2022;hongming_2023,nested_training_year_cv
main_P1_P1-H2_LOYO_2024,LOYO,2024,P1-H2,luhong,1375.1,"{""kind"": ""cold_degree_hour"", ""model_id"": ""P1-H2"", ""temperature"": 22}",21.66666667,2022;2023;2025;2026,luhong_2022;luhong_2023;luhong_2025;luhong_2026,nested_training_year_cv
main_P1_P1-H3_LOYO_2024,LOYO,2024,P1-H3,bannei,743.19,"{""kind"": ""triangular_hour"", ""lower"": 5, ""model_id"": ""P1-H3"", ""optimum"": 15, ""upper"": 25}",8.888888889,2022;2023;2025;2026,bannei_2022;bannei_2023;bannei_2026,nested_training_year_cv
main_P1_P1-H3_LOYO_2024,LOYO,2024,P1-H3,hongming,721.58,"{""kind"": ""triangular_hour"", ""lower"": 5, ""model_id"": ""P1-H3"", ""optimum"": 15, ""upper"": 25}",8.888888889,2022;2023;2025;2026,hongming_2022;hongming_2023,nested_training_year_cv
main_P1_P1-H3_LOYO_2024,LOYO,2024,P1-H3,luhong,426.405,"{""kind"": ""triangular_hour"", ""lower"": 5, ""model_id"": ""P1-H3"", ""optimum"": 15, ""upper"": 25}",8.888888889,2022;2023;2025;2026,luhong_2022;luhong_2023;luhong_2025;luhong_2026,nested_training_year_cv
main_P1_P1-B0_LOYO_2025,LOYO,2025,P1-B0,bannei,117,"{""kind"": ""duration"", ""model_id"": ""P1-B0""}",4.545454545,2022;2023;2024;2026,bannei_2022;bannei_2023;bannei_2024;bannei_2026,nested_training_year_cv
main_P1_P1-B0_LOYO_2025,LOYO,2025,P1-B0,hongming,117,"{""kind"": ""duration"", ""model_id"": ""P1-B0""}",4.545454545,2022;2023;2024;2026,hongming_2022;hongming_2023;hongming_2024,nested_training_year_cv
main_P1_P1-B0_LOYO_2025,LOYO,2025,P1-B0,luhong,128.5,"{""kind"": ""duration"", ""model_id"": ""P1-B0""}",4.545454545,2022;2023;2024;2026,luhong_2022;luhong_2023;luhong_2024;luhong_2026,nested_training_year_cv
main_P1_P1-B1_LOYO_2025,LOYO,2025,P1-B1,bannei,19,"{""kind"": ""calendar"", ""model_id"": ""P1-B1""}",6.090909091,2022;2023;2024;2026,bannei_2022;bannei_2023;bannei_2024;bannei_2026,nested_training_year_cv
main_P1_P1-B1_LOYO_2025,LOYO,2025,P1-B1,hongming,14,"{""kind"": ""calendar"", ""model_id"": ""P1-B1""}",6.090909091,2022;2023;2024;2026,hongming_2022;hongming_2023;hongming_2024,nested_training_year_cv
main_P1_P1-B1_LOYO_2025,LOYO,2025,P1-B1,luhong,2,"{""kind"": ""calendar"", ""model_id"": ""P1-B1""}",6.090909091,2022;2023;2024;2026,luhong_2022;luhong_2023;luhong_2024;luhong_2026,nested_training_year_cv
main_P1_P1-D1_LOYO_2025,LOYO,2025,P1-D1,bannei,56,"{""kind"": ""cold_count_day"", ""model_id"": ""P1-D1"", ""temperature"": 22, ""variable"": ""tmin_c""}",5.909090909,2022;2023;2024;2026,bannei_2022;bannei_2023;bannei_2024;bannei_2026,nested_training_year_cv
main_P1_P1-D1_LOYO_2025,LOYO,2025,P1-D1,hongming,63,"{""kind"": ""cold_count_day"", ""model_id"": ""P1-D1"", ""temperature"": 22, ""variable"": ""tmin_c""}",5.909090909,2022;2023;2024;2026,hongming_2022;hongming_2023;hongming_2024,nested_training_year_cv
main_P1_P1-D1_LOYO_2025,LOYO,2025,P1-D1,luhong,37,"{""kind"": ""cold_count_day"", ""model_id"": ""P1-D1"", ""temperature"": 22, ""variable"": ""tmin_c""}",5.909090909,2022;2023;2024;2026,luhong_2022;luhong_2023;luhong_2024;luhong_2026,nested_training_year_cv
main_P1_P1-D2_LOYO_2025,LOYO,2025,P1-D2,bannei,102.65,"{""kind"": ""cold_degree_day"", ""model_id"": ""P1-D2"", ""temperature"": 22}",11.27272727,2022;2023;2024;2026,bannei_2022;bannei_2023;bannei_2024;bannei_2026,nested_training_year_cv
main_P1_P1-D2_LOYO_2025,LOYO,2025,P1-D2,hongming,98.7,"{""kind"": ""cold_degree_day"", ""model_id"": ""P1-D2"", ""temperature"": 22}",11.27272727,2022;2023;2024;2026,hongming_2022;hongming_2023;hongming_2024,nested_training_year_cv
main_P1_P1-D2_LOYO_2025,LOYO,2025,P1-D2,luhong,33.4,"{""kind"": ""cold_degree_day"", ""model_id"": ""P1-D2"", ""temperature"": 22}",11.27272727,2022;2023;2024;2026,luhong_2022;luhong_2023;luhong_2024;luhong_2026,nested_training_year_cv
main_P1_P1-H1_LOYO_2025,LOYO,2025,P1-H1,bannei,1122,"{""kind"": ""cold_count_hour"", ""model_id"": ""P1-H1"", ""temperature"": 22}",8.181818182,2022;2023;2024;2026,bannei_2022;bannei_2023;bannei_2024;bannei_2026,nested_training_year_cv
main_P1_P1-H1_LOYO_2025,LOYO,2025,P1-H1,hongming,1018,"{""kind"": ""cold_count_hour"", ""model_id"": ""P1-H1"", ""temperature"": 22}",8.181818182,2022;2023;2024;2026,hongming_2022;hongming_2023;hongming_2024,nested_training_year_cv
main_P1_P1-H1_LOYO_2025,LOYO,2025,P1-H1,luhong,533,"{""kind"": ""cold_count_hour"", ""model_id"": ""P1-H1"", ""temperature"": 22}",8.181818182,2022;2023;2024;2026,luhong_2022;luhong_2023;luhong_2024;luhong_2026,nested_training_year_cv
main_P1_P1-H2_LOYO_2025,LOYO,2025,P1-H2,bannei,2568.3,"{""kind"": ""cold_degree_hour"", ""model_id"": ""P1-H2"", ""temperature"": 22}",8.363636364,2022;2023;2024;2026,bannei_2022;bannei_2023;bannei_2024;bannei_2026,nested_training_year_cv
main_P1_P1-H2_LOYO_2025,LOYO,2025,P1-H2,hongming,3093,"{""kind"": ""cold_degree_hour"", ""model_id"": ""P1-H2"", ""temperature"": 22}",8.363636364,2022;2023;2024;2026,hongming_2022;hongming_2023;hongming_2024,nested_training_year_cv
main_P1_P1-H2_LOYO_2025,LOYO,2025,P1-H2,luhong,980.9,"{""kind"": ""cold_degree_hour"", ""model_id"": ""P1-H2"", ""temperature"": 22}",8.363636364,2022;2023;2024;2026,luhong_2022;luhong_2023;luhong_2024;luhong_2026,nested_training_year_cv
main_P1_P1-H3_LOYO_2025,LOYO,2025,P1-H3,bannei,563.85,"{""kind"": ""triangular_hour"", ""lower"": 5, ""model_id"": ""P1-H3"", ""optimum"": 12, ""upper"": 25}",5.636363636,2022;2023;2024;2026,bannei_2022;bannei_2023;bannei_2024;bannei_2026,nested_training_year_cv
main_P1_P1-H3_LOYO_2025,LOYO,2025,P1-H3,hongming,552.0461538,"{""kind"": ""triangular_hour"", ""lower"": 5, ""model_id"": ""P1-H3"", ""optimum"": 12, ""upper"": 25}",5.636363636,2022;2023;2024;2026,hongming_2022;hongming_2023;hongming_2024,nested_training_year_cv
main_P1_P1-H3_LOYO_2025,LOYO,2025,P1-H3,luhong,297.0346154,"{""kind"": ""triangular_hour"", ""lower"": 5, ""model_id"": ""P1-H3"", ""optimum"": 12, ""upper"": 25}",5.636363636,2022;2023;2024;2026,luhong_2022;luhong_2023;luhong_2024;luhong_2026,nested_training_year_cv
main_P1_P1-B0_LOYO_2026,LOYO,2026,P1-B0,bannei,117,"{""kind"": ""duration"", ""model_id"": ""P1-B0""}",6.4,2022;2023;2024;2025,bannei_2022;bannei_2023;bannei_2024,nested_training_year_cv
main_P1_P1-B0_LOYO_2026,LOYO,2026,P1-B0,hongming,117,"{""kind"": ""duration"", ""model_id"": ""P1-B0""}",6.4,2022;2023;2024;2025,hongming_2022;hongming_2023;hongming_2024,nested_training_year_cv
main_P1_P1-B0_LOYO_2026,LOYO,2026,P1-B0,luhong,130.5,"{""kind"": ""duration"", ""model_id"": ""P1-B0""}",6.4,2022;2023;2024;2025,luhong_2022;luhong_2023;luhong_2024;luhong_2025,nested_training_year_cv
main_P1_P1-B1_LOYO_2026,LOYO,2026,P1-B1,bannei,19,"{""kind"": ""calendar"", ""model_id"": ""P1-B1""}",10.6,2022;2023;2024;2025,bannei_2022;bannei_2023;bannei_2024,nested_training_year_cv
main_P1_P1-B1_LOYO_2026,LOYO,2026,P1-B1,hongming,14,"{""kind"": ""calendar"", ""model_id"": ""P1-B1""}",10.6,2022;2023;2024;2025,hongming_2022;hongming_2023;hongming_2024,nested_training_year_cv
main_P1_P1-B1_LOYO_2026,LOYO,2026,P1-B1,luhong,8.5,"{""kind"": ""calendar"", ""model_id"": ""P1-B1""}",10.6,2022;2023;2024;2025,luhong_2022;luhong_2023;luhong_2024;luhong_2025,nested_training_year_cv
main_P1_P1-D1_LOYO_2026,LOYO,2026,P1-D1,bannei,59,"{""kind"": ""cold_count_day"", ""model_id"": ""P1-D1"", ""temperature"": 22, ""variable"": ""tmin_c""}",5.2,2022;2023;2024;2025,bannei_2022;bannei_2023;bannei_2024,nested_training_year_cv
main_P1_P1-D1_LOYO_2026,LOYO,2026,P1-D1,hongming,63,"{""kind"": ""cold_count_day"", ""model_id"": ""P1-D1"", ""temperature"": 22, ""variable"": ""tmin_c""}",5.2,2022;2023;2024;2025,hongming_2022;hongming_2023;hongming_2024,nested_training_year_cv
main_P1_P1-D1_LOYO_2026,LOYO,2026,P1-D1,luhong,41.5,"{""kind"": ""cold_count_day"", ""model_id"": ""P1-D1"", ""temperature"": 22, ""variable"": ""tmin_c""}",5.2,2022;2023;2024;2025,luhong_2022;luhong_2023;luhong_2024;luhong_2025,nested_training_year_cv
main_P1_P1-D2_LOYO_2026,LOYO,2026,P1-D2,bannei,50.6,"{""kind"": ""cold_degree_day"", ""model_id"": ""P1-D2"", ""temperature"": 20}",17.4,2022;2023;2024;2025,bannei_2022;bannei_2023;bannei_2024,nested_training_year_cv
main_P1_P1-D2_LOYO_2026,LOYO,2026,P1-D2,hongming,54.3,"{""kind"": ""cold_degree_day"", ""model_id"": ""P1-D2"", ""temperature"": 20}",17.4,2022;2023;2024;2025,hongming_2022;hongming_2023;hongming_2024,nested_training_year_cv
main_P1_P1-D2_LOYO_2026,LOYO,2026,P1-D2,luhong,19.3,"{""kind"": ""cold_degree_day"", ""model_id"": ""P1-D2"", ""temperature"": 20}",17.4,2022;2023;2024;2025,luhong_2022;luhong_2023;luhong_2024;luhong_2025,nested_training_year_cv
main_P1_P1-H1_LOYO_2026,LOYO,2026,P1-H1,bannei,1194,"{""kind"": ""cold_count_hour"", ""model_id"": ""P1-H1"", ""temperature"": 22}",6.6,2022;2023;2024;2025,bannei_2022;bannei_2023;bannei_2024,nested_training_year_cv
main_P1_P1-H1_LOYO_2026,LOYO,2026,P1-H1,hongming,1018,"{""kind"": ""cold_count_hour"", ""model_id"": ""P1-H1"", ""temperature"": 22}",6.6,2022;2023;2024;2025,hongming_2022;hongming_2023;hongming_2024,nested_training_year_cv
main_P1_P1-H1_LOYO_2026,LOYO,2026,P1-H1,luhong,647.5,"{""kind"": ""cold_count_hour"", ""model_id"": ""P1-H1"", ""temperature"": 22}",6.6,2022;2023;2024;2025,luhong_2022;luhong_2023;luhong_2024;luhong_2025,nested_training_year_cv
main_P1_P1-H2_LOYO_2026,LOYO,2026,P1-H2,bannei,2621.1,"{""kind"": ""cold_degree_hour"", ""model_id"": ""P1-H2"", ""temperature"": 22}",17.3,2022;2023;2024;2025,bannei_2022;bannei_2023;bannei_2024,nested_training_year_cv
main_P1_P1-H2_LOYO_2026,LOYO,2026,P1-H2,hongming,3093,"{""kind"": ""cold_degree_hour"", ""model_id"": ""P1-H2"", ""temperature"": 22}",17.3,2022;2023;2024;2025,hongming_2022;hongming_2023;hongming_2024,nested_training_year_cv
main_P1_P1-H2_LOYO_2026,LOYO,2026,P1-H2,luhong,1375.1,"{""kind"": ""cold_degree_hour"", ""model_id"": ""P1-H2"", ""temperature"": 22}",17.3,2022;2023;2024;2025,luhong_2022;luhong_2023;luhong_2024;luhong_2025,nested_training_year_cv
