station_id,region_id,date,tmean_c,tmax_c,tmin_c,precip_mm,relative_humidity_pct,sunshine_h,shortwave_radiation_mj_m2,wind_speed_mean_ms,wind_speed_max_ms,et0_mm,requested_latitude,requested_longitude,grid_latitude,grid_longitude,elevation_m,timezone,source_provider,source_dataset,source_model,coordinate_basis,request_fingerprint_sha256,downloaded_at_utc
haikou_region_proxy,haikou,2021-08-22,29.1,33.8,25.9,0.2,78,11.963258333333334,25.08,2.83,4.37,5.72,19.75,110.55,19.75,110.5,82.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,regional proxy for the Yunlong/Bannei and Sanmenpo/Hongming production area; not an exact orchard coordinate,1ec4be50fae0e7649e83842280e3a31ebdc1f5857a34ad8c15ed792cb1c25fb6,2026-08-28T01:59:41+00:00
haikou_region_proxy,haikou,2021-08-23,29.4,33.9,26.3,0.1,75,12.27212777777778,25.48,3.55,4.83,5.95,19.75,110.55,19.75,110.5,82.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,regional proxy for the Yunlong/Bannei and Sanmenpo/Hongming production area; not an exact orchard coordinate,1ec4be50fae0e7649e83842280e3a31ebdc1f5857a34ad8c15ed792cb1c25fb6,2026-08-28T01:59:41+00:00
haikou_region_proxy,haikou,2021-08-24,29.6,34.2,26.6,0.2,77,12.191177777777778,24.18,2.9,4.01,5.55,19.75,110.55,19.75,110.5,82.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,regional proxy for the Yunlong/Bannei and Sanmenpo/Hongming production area; not an exact orchard coordinate,1ec4be50fae0e7649e83842280e3a31ebdc1f5857a34ad8c15ed792cb1c25fb6,2026-08-28T01:59:41+00:00
haikou_region_proxy,haikou,2021-08-25,29.3,33.1,26.6,2.4,78,11.71,22.44,3.58,4.91,5.29,19.75,110.55,19.75,110.5,82.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,regional proxy for the Yunlong/Bannei and Sanmenpo/Hongming production area; not an exact orchard coordinate,1ec4be50fae0e7649e83842280e3a31ebdc1f5857a34ad8c15ed792cb1c25fb6,2026-08-28T01:59:41+00:00
haikou_region_proxy,haikou,2021-08-26,28.6,31.5,26.0,3.1,79,12.029227777777779,22.39,3.66,4.74,5.04,19.75,110.55,19.75,110.5,82.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,regional proxy for the Yunlong/Bannei and Sanmenpo/Hongming production area; not an exact orchard coordinate,1ec4be50fae0e7649e83842280e3a31ebdc1f5857a34ad8c15ed792cb1c25fb6,2026-08-28T01:59:41+00:00
haikou_region_proxy,haikou,2021-08-27,28.0,30.9,25.6,4.4,82,11.094686111111113,20.46,2.6,4.1,4.35,19.75,110.55,19.75,110.5,82.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,regional proxy for the Yunlong/Bannei and Sanmenpo/Hongming production area; not an exact orchard coordinate,1ec4be50fae0e7649e83842280e3a31ebdc1f5857a34ad8c15ed792cb1c25fb6,2026-08-28T01:59:41+00:00
haikou_region_proxy,haikou,2021-08-28,27.1,29.4,25.7,6.3,85,10.21595,19.68,2.41,4.0,3.98,19.75,110.55,19.75,110.5,82.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,regional proxy for the Yunlong/Bannei and Sanmenpo/Hongming production area; not an exact orchard coordinate,1ec4be50fae0e7649e83842280e3a31ebdc1f5857a34ad8c15ed792cb1c25fb6,2026-08-28T01:59:41+00:00
haikou_region_proxy,haikou,2021-08-29,27.5,31.0,24.8,8.8,84,10.203355555555556,19.38,2.18,3.96,4.08,19.75,110.55,19.75,110.5,82.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,regional proxy for the Yunlong/Bannei and Sanmenpo/Hongming production area; not an exact orchard coordinate,1ec4be50fae0e7649e83842280e3a31ebdc1f5857a34ad8c15ed792cb1c25fb6,2026-08-28T01:59:41+00:00
haikou_region_proxy,haikou,2021-08-30,27.4,31.2,25.2,14.3,87,10.459738888888888,18.21,1.6,2.97,3.78,19.75,110.55,19.75,110.5,82.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,regional proxy for the Yunlong/Bannei and Sanmenpo/Hongming production area; not an exact orchard coordinate,1ec4be50fae0e7649e83842280e3a31ebdc1f5857a34ad8c15ed792cb1c25fb6,2026-08-28T01:59:41+00:00
haikou_region_proxy,haikou,2021-08-31,27.3,30.5,25.0,9.6,86,11.743927777777778,19.02,1.86,3.76,3.92,19.75,110.55,19.75,110.5,82.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,regional proxy for the Yunlong/Bannei and Sanmenpo/Hongming production area; not an exact orchard coordinate,1ec4be50fae0e7649e83842280e3a31ebdc1f5857a34ad8c15ed792cb1c25fb6,2026-08-28T01:59:41+00:00
haikou_region_proxy,haikou,2021-09-01,26.6,29.0,24.7,14.4,89,9.490727777777778,15.87,1.47,2.8,3.16,19.75,110.55,19.75,110.5,82.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,regional proxy for the Yunlong/Bannei and Sanmenpo/Hongming production area; not an exact orchard coordinate,1ec4be50fae0e7649e83842280e3a31ebdc1f5857a34ad8c15ed792cb1c25fb6,2026-08-28T01:59:41+00:00
haikou_region_proxy,haikou,2021-09-02,26.7,31.0,24.7,28.9,89,8.703344444444445,16.12,1.42,2.59,3.35,19.75,110.55,19.75,110.5,82.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,regional proxy for the Yunlong/Bannei and Sanmenpo/Hongming production area; not an exact orchard coordinate,1ec4be50fae0e7649e83842280e3a31ebdc1f5857a34ad8c15ed792cb1c25fb6,2026-08-28T01:59:41+00:00
haikou_region_proxy,haikou,2021-09-03,27.6,32.2,24.4,14.4,84,11.488727777777777,19.94,1.76,2.79,4.2,19.75,110.55,19.75,110.5,82.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,regional proxy for the Yunlong/Bannei and Sanmenpo/Hongming production area; not an exact orchard coordinate,1ec4be50fae0e7649e83842280e3a31ebdc1f5857a34ad8c15ed792cb1c25fb6,2026-08-28T01:59:41+00:00
haikou_region_proxy,haikou,2021-09-04,27.3,31.7,25.0,12.1,84,11.422341666666666,17.99,2.25,3.16,3.85,19.75,110.55,19.75,110.5,82.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,regional proxy for the Yunlong/Bannei and Sanmenpo/Hongming production area; not an exact orchard coordinate,1ec4be50fae0e7649e83842280e3a31ebdc1f5857a34ad8c15ed792cb1c25fb6,2026-08-28T01:59:41+00:00
haikou_region_proxy,haikou,2021-09-05,27.7,33.0,25.1,5.9,83,9.903180555555554,18.98,2.34,3.45,4.11,19.75,110.55,19.75,110.5,82.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,regional proxy for the Yunlong/Bannei and Sanmenpo/Hongming production area; not an exact orchard coordinate,1ec4be50fae0e7649e83842280e3a31ebdc1f5857a34ad8c15ed792cb1c25fb6,2026-08-28T01:59:41+00:00
haikou_region_proxy,haikou,2021-09-06,27.8,31.2,24.8,10.0,85,10.631222222222222,20.38,1.53,3.05,4.24,19.75,110.55,19.75,110.5,82.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,regional proxy for the Yunlong/Bannei and Sanmenpo/Hongming production area; not an exact orchard coordinate,1ec4be50fae0e7649e83842280e3a31ebdc1f5857a34ad8c15ed792cb1c25fb6,2026-08-28T01:59:41+00:00
haikou_region_proxy,haikou,2021-09-07,27.0,29.7,25.3,8.9,89,8.857722222222222,16.37,2.85,4.98,3.28,19.75,110.55,19.75,110.5,82.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,regional proxy for the Yunlong/Bannei and Sanmenpo/Hongming production area; not an exact orchard coordinate,1ec4be50fae0e7649e83842280e3a31ebdc1f5857a34ad8c15ed792cb1c25fb6,2026-08-28T01:59:41+00:00
haikou_region_proxy,haikou,2021-09-08,28.3,32.2,25.6,2.1,83,11.657491666666667,21.74,3.09,4.2,4.67,19.75,110.55,19.75,110.5,82.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,regional proxy for the Yunlong/Bannei and Sanmenpo/Hongming production area; not an exact orchard coordinate,1ec4be50fae0e7649e83842280e3a31ebdc1f5857a34ad8c15ed792cb1c25fb6,2026-08-28T01:59:41+00:00
haikou_region_proxy,haikou,2021-09-09,28.4,32.0,25.5,0.9,83,11.667597222222222,21.56,2.07,3.91,4.58,19.75,110.55,19.75,110.5,82.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,regional proxy for the Yunlong/Bannei and Sanmenpo/Hongming production area; not an exact orchard coordinate,1ec4be50fae0e7649e83842280e3a31ebdc1f5857a34ad8c15ed792cb1c25fb6,2026-08-28T01:59:41+00:00
haikou_region_proxy,haikou,2021-09-10,27.7,29.3,25.9,10.4,86,5.802655555555556,13.05,2.79,4.08,2.88,19.75,110.55,19.75,110.5,82.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,regional proxy for the Yunlong/Bannei and Sanmenpo/Hongming production area; not an exact orchard coordinate,1ec4be50fae0e7649e83842280e3a31ebdc1f5857a34ad8c15ed792cb1c25fb6,2026-08-28T01:59:41+00:00
haikou_region_proxy,haikou,2021-09-11,29.0,32.3,26.6,1.5,82,11.34488611111111,20.86,3.41,5.42,4.53,19.75,110.55,19.75,110.5,82.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,regional proxy for the Yunlong/Bannei and Sanmenpo/Hongming production area; not an exact orchard coordinate,1ec4be50fae0e7649e83842280e3a31ebdc1f5857a34ad8c15ed792cb1c25fb6,2026-08-28T01:59:41+00:00
haikou_region_proxy,haikou,2021-09-12,28.9,33.2,25.6,0.2,81,11.557333333333334,23.3,1.78,3.22,5.02,19.75,110.55,19.75,110.5,82.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,regional proxy for the Yunlong/Bannei and Sanmenpo/Hongming production area; not an exact orchard coordinate,1ec4be50fae0e7649e83842280e3a31ebdc1f5857a34ad8c15ed792cb1c25fb6,2026-08-28T01:59:41+00:00
haikou_region_proxy,haikou,2021-09-13,28.8,31.9,25.8,4.1,83,11.43035,21.44,2.63,4.2,4.61,19.75,110.55,19.75,110.5,82.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,regional proxy for the Yunlong/Bannei and Sanmenpo/Hongming production area; not an exact orchard coordinate,1ec4be50fae0e7649e83842280e3a31ebdc1f5857a34ad8c15ed792cb1c25fb6,2026-08-28T01:59:41+00:00
haikou_region_proxy,haikou,2021-09-14,28.6,30.8,27.3,6.2,85,7.670544444444444,15.51,3.5,4.43,3.49,19.75,110.55,19.75,110.5,82.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,regional proxy for the Yunlong/Bannei and Sanmenpo/Hongming production area; not an exact orchard coordinate,1ec4be50fae0e7649e83842280e3a31ebdc1f5857a34ad8c15ed792cb1c25fb6,2026-08-28T01:59:41+00:00
haikou_region_proxy,haikou,2021-09-15,28.1,32.5,25.4,9.5,84,9.736975000000001,17.81,2.35,4.2,3.93,19.75,110.55,19.75,110.5,82.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,regional proxy for the Yunlong/Bannei and Sanmenpo/Hongming production area; not an exact orchard coordinate,1ec4be50fae0e7649e83842280e3a31ebdc1f5857a34ad8c15ed792cb1c25fb6,2026-08-28T01:59:41+00:00
haikou_region_proxy,haikou,2021-09-16,28.1,32.5,24.8,2.3,82,11.036672222222222,20.11,1.29,1.7,4.28,19.75,110.55,19.75,110.5,82.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,regional proxy for the Yunlong/Bannei and Sanmenpo/Hongming production area; not an exact orchard coordinate,1ec4be50fae0e7649e83842280e3a31ebdc1f5857a34ad8c15ed792cb1c25fb6,2026-08-28T01:59:41+00:00
haikou_region_proxy,haikou,2021-09-17,28.3,33.2,25.4,3.7,81,11.26293888888889,22.83,1.09,2.68,4.82,19.75,110.55,19.75,110.5,82.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,regional proxy for the Yunlong/Bannei and Sanmenpo/Hongming production area; not an exact orchard coordinate,1ec4be50fae0e7649e83842280e3a31ebdc1f5857a34ad8c15ed792cb1c25fb6,2026-08-28T01:59:41+00:00
haikou_region_proxy,haikou,2021-09-18,28.6,32.3,25.4,1.0,81,11.204327777777777,22.44,1.72,2.63,4.82,19.75,110.55,19.75,110.5,82.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,regional proxy for the Yunlong/Bannei and Sanmenpo/Hongming production area; not an exact orchard coordinate,1ec4be50fae0e7649e83842280e3a31ebdc1f5857a34ad8c15ed792cb1c25fb6,2026-08-28T01:59:41+00:00
haikou_region_proxy,haikou,2021-09-19,28.4,31.9,26.0,5.3,84,11.145772222222222,19.55,2.08,3.4,4.17,19.75,110.55,19.75,110.5,82.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,regional proxy for the Yunlong/Bannei and Sanmenpo/Hongming production area; not an exact orchard coordinate,1ec4be50fae0e7649e83842280e3a31ebdc1f5857a34ad8c15ed792cb1c25fb6,2026-08-28T01:59:41+00:00
haikou_region_proxy,haikou,2021-09-20,28.4,32.4,25.3,8.8,83,11.067147222222223,20.91,1.7,3.3,4.47,19.75,110.55,19.75,110.5,82.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,regional proxy for the Yunlong/Bannei and Sanmenpo/Hongming production area; not an exact orchard coordinate,1ec4be50fae0e7649e83842280e3a31ebdc1f5857a34ad8c15ed792cb1c25fb6,2026-08-28T01:59:41+00:00
haikou_region_proxy,haikou,2021-09-21,26.9,28.7,25.5,4.0,89,9.67326111111111,15.61,1.47,2.2,3.16,19.75,110.55,19.75,110.5,82.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,regional proxy for the Yunlong/Bannei and Sanmenpo/Hongming production area; not an exact orchard coordinate,1ec4be50fae0e7649e83842280e3a31ebdc1f5857a34ad8c15ed792cb1c25fb6,2026-08-28T01:59:41+00:00
haikou_region_proxy,haikou,2021-09-22,27.6,31.1,24.9,12.4,85,10.235741666666666,19.33,1.98,3.62,4.08,19.75,110.55,19.75,110.5,82.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,regional proxy for the Yunlong/Bannei and Sanmenpo/Hongming production area; not an exact orchard coordinate,1ec4be50fae0e7649e83842280e3a31ebdc1f5857a34ad8c15ed792cb1c25fb6,2026-08-28T01:59:41+00:00
haikou_region_proxy,haikou,2021-09-23,26.7,30.0,25.3,7.8,89,10.496488888888889,17.47,2.83,4.32,3.43,19.75,110.55,19.75,110.5,82.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,regional proxy for the Yunlong/Bannei and Sanmenpo/Hongming production area; not an exact orchard coordinate,1ec4be50fae0e7649e83842280e3a31ebdc1f5857a34ad8c15ed792cb1c25fb6,2026-08-28T01:59:41+00:00
haikou_region_proxy,haikou,2021-09-24,26.5,28.7,25.0,14.4,90,6.641091666666667,13.56,3.96,5.38,2.77,19.75,110.55,19.75,110.5,82.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,regional proxy for the Yunlong/Bannei and Sanmenpo/Hongming production area; not an exact orchard coordinate,1ec4be50fae0e7649e83842280e3a31ebdc1f5857a34ad8c15ed792cb1c25fb6,2026-08-28T01:59:41+00:00
haikou_region_proxy,haikou,2021-09-25,27.2,31.3,24.7,3.7,87,11.0,17.46,3.06,4.3,3.66,19.75,110.55,19.75,110.5,82.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,regional proxy for the Yunlong/Bannei and Sanmenpo/Hongming production area; not an exact orchard coordinate,1ec4be50fae0e7649e83842280e3a31ebdc1f5857a34ad8c15ed792cb1c25fb6,2026-08-28T01:59:41+00:00
haikou_region_proxy,haikou,2021-09-26,26.0,28.7,24.6,15.8,89,6.940561111111111,12.85,2.54,4.01,2.61,19.75,110.55,19.75,110.5,82.0,Asia/Shanghai,Open-Meteo Historical Weather API,ERA5 reanalysis,era5,regional proxy for the Yunlong/Bannei and Sanmenpo/Hongming production area; not an exact orchard coordinate,1ec4be50fae0e7649e83842280e3a31ebdc1f5857a34ad8c15ed792cb1c25fb6,2026-08-28T01:59:41+00:00
